run_id,source_robot,target_robot,seed,status
ft_minicheetah_to_go1_seed05,minicheetah,go1,5,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go1_seed05,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go1_seed05.csv
ft_minicheetah_to_go1_seed06,minicheetah,go1,6,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go1_seed06,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go1_seed06.csv
ft_minicheetah_to_go1_seed07,minicheetah,go1,7,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go1_seed07,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go1_seed07.csv
ft_minicheetah_to_go1_seed08,minicheetah,go1,8,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go1_seed08,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go1_seed08.csv
ft_minicheetah_to_go1_seed09,minicheetah,go1,9,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go1_seed09,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go1_seed09.csv
ft_minicheetah_to_go1_seed10,minicheetah,go1,10,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go1_seed10,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go1_seed10.csv
ft_minicheetah_to_go2_seed01,minicheetah,go2,1,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go2_seed01,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go2_seed01.csv
ft_minicheetah_to_go2_seed02,minicheetah,go2,2,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go2_seed02,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go2_seed02.csv
ft_minicheetah_to_go2_seed03,minicheetah,go2,3,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go2_seed03,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go2_seed03.csv
ft_minicheetah_to_go2_seed04,minicheetah,go2,4,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go2_seed04,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go2_seed04.csv
ft_minicheetah_to_go2_seed05,minicheetah,go2,5,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go2_seed05,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go2_seed05.csv
ft_minicheetah_to_go2_seed06,minicheetah,go2,6,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go2_seed06,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go2_seed06.csv
ft_minicheetah_to_go2_seed07,minicheetah,go2,7,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go2_seed07,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go2_seed07.csv
ft_minicheetah_to_go2_seed08,minicheetah,go2,8,ok,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/runs/ft_minicheetah_to_go2_seed08,/workspace/vintix_go2/ppo_cross_robot_ft_20260517/curves/ft_minicheetah_to_go2_seed08.csv
